SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Circle of the Inferno,109,ros,0,24
Iceflame Keep,109,ros,0,24
Arcronite Malosinata,109,ros,0,24
Chaotic Munificence,109,ros,0,24
Rain of Knives,109,ros,7,24
Burning Blast,109,ros,2,24
Grant Frostbound Paradox,109,tbl,0,26
Monster Summoning XII,110,ros,0,24
Chaotic Inferno,110,ros,4,24
Reckless Servant,110,ros,5,24
Remote Reckless Servant,110,ros,5,24
Spear of Molten Arcronite,110,ros,0,24
Burning Symbiosis,110,ros,0,24
Gather Capability,110,ros,1,24
Summon Insurgent Minion,110,ros,0,24
Summon Minion Azia IV,110,ros,0,24
Summon Minion Beza IV,110,ros,0,24
Summon Minion Caza IV,110,ros,0,24
Rhyolitic Bodyguard,110,ros,0,24
Rhyolitic Bodyguard,110,ros,0,24
Rhyolitic Bodyguard II,110,ros,0,24
Rhyolitic Bodyguard III,110,ros,0,24
Firebound Covenant,110,tbl,13,26
Shield of Restless Ice,111,tov,0,26
Malosinara,111,tov,0,26
Crash of Sand,111,tov,0,26
Bolt of Molten Komatiite,111,tov,0,26
Burnout XIV,111,tov,0,26
Manifestation of Air,111,tov,0,26
Igneous Coat,111,tov,0,26
Grant Ocoenydd's Plate,111,tov,0,26
Grant Crystasia's Heirlooms,111,tov,0,26
Shield of Destiny,112,tov,0,26
Beam of Molten Komatiite,112,tov,0,26
Shockwave of Many,112,tov,6,26
Restless Guardian,112,tov,0,26
Manifestation of Water,112,tov,0,26
Shock of Burning Steel,112,tov,0,26
Wand of Frozen Modulation,112,tov,0,26
Obliterate the Unnatural,113,tov,0,26
Promised Healing,113,tov,12,26
Promised Healing Trigger,113,tov,0,26
Promised Healing Trigger II,113,tov,0,26
Promised Healing Trigger III,113,tov,0,26
Beam of Scimitars,113,tov,0,26
Rain of Molten Komatiite,113,tov,3,26
Incinerating Sands,113,tov,0,26
Burning Skin,113,tov,9,26
Manifestation of Fire,113,tov,0,26
Grant Yalrek's Armaments,113,tov,0,26
Renewal of Evreth,113,tov,0,26
Summon Imperative Servant,113,tov,0,26
Summon Servant Azia V,113,tov,0,26
Summon Servant Beza V,113,tov,0,26
Summon Servant Caza V,113,tov,0,26
Pyroxene Stance,113,tov,10,26
Aegis of Orfur,114,tov,10,26
Manifestation of Earth,114,tov,0,26
Exothermic Veil,114,tov,0,26
Circle of Igneous Skin,114,tov,0,26
Iceflame Rampart,114,tov,0,26
Burning Malosinara,114,tov,0,26
Chaotic Bestowal,114,tov,0,26
Rain of Scimitars,114,tov,7,26
Chaotic Pyroclasm,115,tov,4,26
Monster Summoning XIII,115,tov,0,26
Riotous Servant,115,tov,5,26
Remote Riotous Servant,115,tov,5,26
Spear of Molten Komatiite,115,tov,0,26
Restless Symbiosis,115,tov,0,26
Gather Potency,115,tov,1,26
Summon Imperative Minion,115,tov,0,26
Summon Minion Azia V,115,tov,0,26
Summon Minion Beza V,115,tov,0,26
Summon Minion Caza V,115,tov,0,26
Pyroxenite Bodyguard,115,tov,0,26
Pyroxenite Bodyguard,115,tov,0,26
Pyroxenite Bodyguard II,115,tov,0,26
Pyroxenite Bodyguard III,115,tov,0,26
