SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Plummeting Hail,101,tds,7,21
Heliacal Pyre,101,tds,0,21
Copsetender's Breeze,101,tds,0,21
Nature's Serenity,101,tds,0,21
Daggerthorn,101,tds,1,21
Consuming Sunray,101,tds,14,21
Typhoon of the Stormborn,101,tds,4,21
Crush of Ro,101,tds,0,21
Ro's Reflection,101,tds,0,21
Ro's Reflection II,101,tds,0,21
Ro's Reflection III,101,tds,0,21
Dichotomic Winds,101,tbm,19,22
Nature's Response,101,eok,0,23
Ferocious Growth,102,tds,16,21
Chant of the Kromtus,102,tds,0,21
Blizzard Breath,102,tds,0,21
Blizzard Heal,102,tds,0,21
Blizzard Heal II,102,tds,0,21
Blizzard Heal III,102,tds,0,21
Daggerspur Bulwark,102,tds,0,21
Shieldstone Skin,102,tds,0,21
Panavida,102,tds,0,21
Windborne Chill,102,tds,0,21
Column of Ro,102,tds,0,21
Promised Regeneration,102,tds,12,21
Bosquetender's Alliance,102,eok,18,23
Bosquetender's Fortitude,102,eok,0,23
Unblemished Blood,103,tds,0,21
Eradicate the Unnatural,103,tds,0,21
Horde of Aculeids,103,tds,10,21
Daggerspur Coat,103,tds,0,21
Frostweave Aura,103,tds,0,21
Remote Sunflash,103,tds,11,21
Sunflash Enervation,103,tds,0,21
Sunflash Enervation II,103,tds,0,21
Sunflash Enervation III,103,tds,0,21
Anabatic Roar,103,tds,0,21
Survival of the Serendipitous,103,tds,13,21
Winter's Wildflame,103,tds,0,21
Winter's Wildflame Frostbite,103,tds,0,21
Winter's Wildflame Frostbite II,103,tds,0,21
Winter's Wildflame Frostbite III,103,tds,0,21
Winter's Wildflame Burn,103,tds,0,21
Winter's Wildflame Burn II,103,tds,0,21
Winter's Wildflame Burn III,103,tds,0,21
Mystical Ways,103,tbm,7,22
Talisman of the Faithful,104,tds,0,21
Moonbright Frost,104,tds,0,21
Argent Moonbeam,104,tds,14,21
Argent Thornmaw,104,tds,14,21
Pellicle of the Reptile,104,tds,0,21
Adrenaline Torrent,104,tds,2,21
Remote Moonflame,104,tds,11,21
Moonflame Enervation,104,tds,0,21
Moonflame Enervation II,104,tds,0,21
Moonflame Enervation III,104,tds,0,21
Sunfire Blessing,104,tds,0,21
Sunfire Blessing Trigger,104,tds,0,21
Sunfire Blessing Trigger II,104,tds,0,21
Sunfire Blessing Trigger III,104,tds,0,21
Sunflash,104,tds,6,21
Summer Sunfire,104,tds,0,21
Sporali Storm,104,tbm,0,22
Tectonic Destruction,105,tds,3,21
Legacy of Daggerspurs,105,tds,0,21
Shieldstone Blessing,105,tds,0,21
Frostweave Crystals,105,tds,0,21
Mask of the Copsetender,105,tds,0,21
Lunasoothe,105,tds,8,21
Chill of the Copsetender,105,tds,0,21
Frost of the Copsetender,105,tds,0,21
Frost of the Copsetender II,105,tds,0,21
Frost of the Copsetender III,105,tds,0,21
Resurgence,105,tds,15,21
Nature's Fiery Wrath,105,tds,9,21
Copsetender's Unity,105,tds,0,21
Daggerthorn Rush,105,tds,2,21
Spirit of the Unwavering,106,ros,0,24
Nourishing Growth,106,ros,20,24
Beast's Beseeching,106,ros,0,24
Plunging Hail,106,ros,7,24
Heliacal Eruption,106,ros,0,24
Wildtender's Breeze,106,ros,0,24
Nature's Quiescense,106,ros,0,24
Thornspike,106,ros,1,24
Overwhelming Sunray,106,ros,14,24
Thunderbolt of the Stormborn,106,ros,4,24
Cowl of Ro,106,ros,0,24
Ro's Reflection,106,ros,0,24
Ro's Reflection II,106,ros,0,24
Ro's Reflection III,106,ros,0,24
Dissident Winds,106,tbl,19,26
Savage Growth,107,ros,16,24
Chant of the Wulthan,107,ros,0,24
Frostreave Breath,107,ros,0,24
Frostreave Heal,107,ros,0,24
Frostreave Heal II,107,ros,0,24
Frostreave Heal III,107,ros,0,24
Daggerspike Bulwark,107,ros,0,24
Arcronite Skin,107,ros,0,24
Curavida,107,ros,0,24
Frostreave Chill,107,ros,0,24
Gaze of Ro,107,ros,0,24
Promised Rebirth,107,ros,12,24
Endure Corruption,108,ros,0,24
Expurgated Blood,108,ros,0,24
Repudiate the Unnatural,108,ros,0,24
Skin to Sumac,108,ros,0,24
Horde of Polybiads,108,ros,10,24
Daggerspike Coat,108,ros,0,24
Frostreave Aura,108,ros,0,24
Remote Sunblaze,108,ros,11,24
Sunblaze Enervation,108,ros,0,24
Sunblaze Enervation II,108,ros,0,24
Sunblaze Enervation III,108,ros,0,24
Cyclonic Roar,108,ros,0,24
Survival of the Auspicious,108,ros,13,24
Winter's Wildblaze,108,ros,0,24
Winter's Wildblaze Frostbite,108,ros,0,24
Winter's Wildblaze Frostbite II,108,ros,0,24
Winter's Wildblaze Frostbite III,108,ros,0,24
Winter's Wildblaze Burn,108,ros,0,24
Winter's Wildblaze Burn II,108,ros,0,24
Winter's Wildblaze Burn III,108,ros,0,24
Ring of Esianti,108,tbl,0,26
Ethereal Ways,108,tbl,7,26
Talisman of the Unwavering,109,ros,0,24
Glistening Frost,109,ros,0,24
Glistening Frost Heal,109,ros,0,24
Glistening Frost Heal II,109,ros,0,24
Glistening Frost Heal III,109,ros,0,24
Pearlescent Moonbeam,109,ros,14,24
Pearlescent Thornmaw,109,ros,14,24
Guard of the Reptile,109,ros,0,24
Adrenaline Barrage,109,ros,2,24
Remote Moonflash,109,ros,11,24
Moonflash Enervation,109,ros,0,24
Moonflash Enervation II,109,ros,0,24
Moonflash Enervation III,109,ros,0,24
Sunflash Blessing,109,ros,0,24
Sunflash Blessing Trigger,109,ros,0,24
Sunflash Blessing Trigger II,109,ros,0,24
Sunflash Blessing Trigger III,109,ros,0,24
Sunflame,109,ros,6,24
Summer Sunflame,109,ros,0,24
Circle of Esianti,109,tbl,0,26
Zephyr Esianti,109,tbl,0,26
Fungusoid Assault,109,tbl,0,26
Tectonic Eruption,110,ros,3,24
Legacy of Daggerspikes,110,ros,0,24
Arcronite Blessing,110,ros,0,24
Frostreave Crystals,110,ros,0,24
Mask of the Wildtender,110,ros,0,24
Lunasalve,110,ros,8,24
Chill of the Wildtender,110,ros,0,24
Frost of the Wildtender,110,ros,0,24
Frost of the Wildtender II,110,ros,0,24
Frost of the Wildtender III,110,ros,0,24
Revitalization,110,ros,15,24
Nature's Blistering Wrath,110,ros,9,24
Wildtender's Unity,110,ros,0,24
Thornspike Rush,110,ros,2,24
Tempestuous Hail,111,tov,7,26
Sustaining Growth,111,tov,20,26
Beast's Beckoning,111,tov,0,26
Heliacal Embers,111,tov,0,26
Nature's Sustenance,111,tov,0,26
Vinespike,111,tov,1,26
Erupting Sunray,111,tov,14,26
Maelstrom of the Stormborn,111,tov,4,26
Clasp of Ro,111,tov,0,26
Ro's Reflection Azia VI,111,tov,0,26
Ro's Reflection Beza VI,111,tov,0,26
Ro's Reflection Caza VI,111,tov,0,26
Spirit of the Enduring,111,tov,0,26
Frenzied Growth,112,tov,16,26
Icerend Breath,112,tov,0,26
Icerend Heal,112,tov,0,26
Icerend Heal II,112,tov,0,26
Icerend Heal III,112,tov,0,26
Icebriar Bulwark,112,tov,0,26
Opaline Skin,112,tov,0,26
Viridavida,112,tov,0,26
Icerend Chill,112,tov,0,26
Glare of Ro,112,tov,0,26
Promised Refreshment,112,tov,12,26
Ring of The Great Divide,113,tov,0,26
Obliterate the Unnatural,113,tov,0,26
Horde of Hyperboreads,113,tov,10,26
Icebriar Coat,113,tov,0,26
Icerend Aura,113,tov,0,26
Remote Sunshock,113,tov,11,26
Sunshock Enervation,113,tov,0,26
Sunshock Enervation II,113,tov,0,26
Sunshock Enervation III,113,tov,0,26
Typhonic Roar,113,tov,0,26
Survival of the Favored,113,tov,13,26
Winter's Wildshock,113,tov,0,26
Winter's Wildshock Frostbite,113,tov,0,26
Winter's Wildshock Frostbite II,113,tov,0,26
Winter's Wildshock Frostbite III,113,tov,0,26
Winter's Wildshock Burn,113,tov,0,26
Winter's Wildshock Burn II,113,tov,0,26
Winter's Wildshock Burn III,113,tov,0,26
Circle of The Great Divide,114,tov,0,26
Zephyr The Great Divide,114,tov,0,26
Restless Frost,114,tov,0,26
Restless Frost Heal,114,tov,0,26
Restless Frost Heal II,114,tov,0,26
Restless Frost Heal III,114,tov,0,26
Opaline Moonbeam,114,tov,14,26
Opaline Thornmaw,114,tov,14,26
Defense of the Reptile,114,tov,0,26
Adrenaline Deluge,114,tov,2,26
Remote Moonrake,114,tov,11,26
Moonrake Enervation,114,tov,0,26
Moonrake Enervation II,114,tov,0,26
Moonrake Enervation III,114,tov,0,26
Sunrake Blessing,114,tov,0,26
Sunrake Blessing Trigger,114,tov,0,26
Sunrake Blessing Trigger II,114,tov,0,26
Sunrake Blessing Trigger III,114,tov,0,26
Sunshock,114,tov,6,26
Summer Sunshock,114,tov,0,26
Talisman of the Enduring,114,tov,0,26
Tectonic Frostheave,115,tov,3,26
Legacy of Icebriars,115,tov,0,26
Opaline Blessing,115,tov,0,26
Icerend Crystals,115,tov,0,26
Mask of the Arbor Tender,115,tov,0,26
Lunalesce,115,tov,8,26
Chill of the Arbor Tender,115,tov,0,26
Frost of the Arbor Tender,115,tov,0,26
Frost of the Arbor Tender II,115,tov,0,26
Frost of the Arbor Tender III,115,tov,0,26
Rejuvenescence,115,tov,15,26
Nature's Fervid Wrath,115,tov,9,26
Vinespike Rush,115,tov,2,26
