SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Rallied Greater Guard of Vie,110,ros,0,24
Word of Greater Restoration,110,ros,0,24
Curate's Retort,110,tbl,0,26
Aweflash,111,tov,4,26
Inspired Heal Azia VI,111,tov,0,26
Inspired Heal Beza VI,111,tov,0,26
Inspired Heal Caza VI,111,tov,0,26
Obliterate the Undead,111,tov,0,26
Placating Glow,111,tov,0,26
Benediction of Reverence,111,tov,0,26
Sincere Remedy,111,tov,0,26
Symbol of Jorlleag,111,tov,0,26
Unity of Jorlleag,111,tov,0,26
Vow of Veracity,111,tov,0,26
Word of Soothing,111,tov,0,26
Ward of Sincerity,111,tov,0,26
Yaulp XVI,111,tov,0,26
Infusion of Sincerity,111,tov,9,26
Seventeenth Rejuvenation,112,tov,11,26
Hammer of Obliteration,112,tov,0,26
Hand of Reverence,112,tov,0,26
Divine Keep,112,tov,15,26
Divine Intermediation,112,tov,7,26
Sincere Elixir,112,tov,0,26
Righteousness,112,tov,0,26
Injunction,112,tov,0,26
Unified Righteousness,112,tov,0,26
Ward of Injunction,112,tov,0,26
Ward of Righteousness,112,tov,9,26
Sincere Light,113,tov,0,26
Sincere Intervention,113,tov,0,26
Sincere Intervention Strike,113,tov,0,26
Sincere Intervention Strike II,113,tov,0,26
Sincere Intervention Strike III,113,tov,0,26
Issuance of Sincerity,113,tov,13,26
Greater Protection of Vie,113,tov,0,26
Promised Redemption,113,tov,12,26
Syllable of Soothing,113,tov,16,26
Sermon of Injunction,113,tov,0,26
Sound of Rebuke,113,tov,6,26
Vow of Vituperation,113,tov,0,26
Purified Ground,113,tov,0,26
Tectonic Frostheave,114,tov,3,26
Hand of Sincere Infusion,114,tov,9,26
Chromaflare,114,tov,0,26
Mark of Wenglawks,114,tov,0,26
Unyielding Hammer of Obliteration,114,tov,0,26
Unyielding Censure,114,tov,0,26
Sincere Acquittal,114,tov,0,26
Shining Aegis,114,tov,0,26
Silent Writ,114,tov,5,26
Armor of Sincerity,115,tov,0,26
Unified Hand of Jorlleag,115,tov,0,26
Restoring Splash,115,tov,1,26
Dire Renewal,115,tov,0,26
Unified Hand of Righteousness,115,tov,0,26
Sincere Contravention,115,tov,0,26
Sincere Contravention Heal,115,tov,0,26
Sincere Contravention Heal II,115,tov,0,26
Sincere Contravention Heal III,115,tov,0,26
Sincere Contravention Strike,115,tov,0,26
Sincere Contravention Strike II,115,tov,0,26
Sincere Contravention Strike III,115,tov,0,26
Elixir of Transcendence,115,tov,0,26
Hand of Righteousness,115,tov,0,26
Rallied Greater Protection of Vie,115,tov,0,26
Word of Greater Replenishment,115,tov,0,26
