SpellName,ClassLevel,Expansion,Timer,ExpansionNum
Shield of Fate,97,cotf,0,20
Empowered Minion,97,cotf,0,20
Aegis of Xorbb,98,rof,0,19
Quiescent Issuance,98,rof,0,19
Chaotic Confounding,98,rof,0,19
Stifle,98,rof,0,19
Diminishing Helix,98,rof,0,19
Foresight,98,rof,0,19
Illusion Coldain,98,rof,0,19
Mana Reverberation,98,rof,7,19
Disorientation,98,rof,5,19
Phantasmal Assault,98,rof,0,19
Terrifying Rune,98,rof,4,19
Terrifying Rune Effect,98,rof,0,19
Amplifying Aura,98,rof,0,19
Mirror,98,cotf,8,20
Aegis of the Keeper,98,cotf,0,20
Illusion Chetari,98,tbm,0,22
Confounding Constriction,99,rof,0,19
Brimstone Eminence,99,rof,4,19
Color Confluence,99,rof,3,19
Dizzying Squall,99,rof,6,19
Echo of Temptation,99,rof,0,19
Legion of Xolok,99,rof,0,19
Slackening Wave,99,rof,9,19
Umbral Rune,99,rof,0,19
Obscuring Umbra,99,rof,0,19
Obscuring Umbra II,99,rof,0,19
Obscuring Umbra III,99,rof,0,19
Umbral Auspice,99,rof,10,19
Slackening Glance,99,cotf,12,20
Hastening of Sviir,100,rof,0,19
Illusion Lord Soptyvr,100,rof,0,19
Mana Reverberation Aura,100,rof,0,19
Mind Squall,100,rof,16,19
Mindcleave,100,rof,0,19
Mesmerizing Stare,100,rof,9,19
Polyiridescent Rune,100,rof,0,19
Polyiridescent Rune Strike,100,rof,0,19
Polyiridescent Rune Strike II,100,rof,0,19
Polyiridescent Rune Strike III,100,rof,0,19
Phantasmal Unity,100,rof,15,19
Impose,100,rof,0,19
Tears of Syrkl,100,rof,0,19
Voice of Foresight,100,rof,0,19
Ward of the Mastermind,100,rof,0,19
Mastermind's Warding Effect,100,rof,0,19
Mastermind's Warding Effect II,100,rof,0,19
Mastermind's Warding Effect III,100,rof,0,19
Issuance of Mana Reverberation,100,rof,0,19
Perilous Disorientation,100,rof,5,19
Legion of the Keeper,100,cotf,0,20
Shield of the Pellarus,101,tds,0,21
Bewilder,101,tds,0,21
Gordianus' Animation,101,tds,0,21
Rune of Lucem,101,tds,0,21
Enticer's Rune,101,tds,0,21
Speed of Prokev,101,tds,0,21
Intellectual Appropriation,101,tds,11,21
Chromatic Blink,101,tds,0,21
Aegis of the Indagator,101,tds,0,21
Tears of Visius,101,tds,0,21
Dichotomic Reinforcement,101,tbm,13,22
Chromatic Alliance,101,eok,14,23
Shield of Consequence,102,tds,0,21
Runic Torrent Aura,102,tds,0,21
Bewildering Flash,102,tds,0,21
Enticer's Aura,102,tds,0,21
Enticer's Echo,102,tds,0,21
Pacified Mind,102,tds,0,21
Remote Color Concourse,102,tds,3,21
Chromarift,102,tds,0,21
Decree of Tashan,102,tds,0,21
Captivation,102,tds,0,21
Legion of the Indagator,102,tds,0,21
Enticer's Auspice,102,eok,0,23
Aegis of Gordianus,103,tds,0,21
Pacifying Issuance,103,tds,0,21
Augmenting Aura,103,tds,0,21
Chaotic Bewildering,103,tds,0,21
Drown,103,tds,0,21
Undermining Helix,103,tds,0,21
Precognition,103,tds,0,21
Illusion Thaell Ew,103,tds,0,21
Mana Reciprocation,103,tds,7,21
Bafflement,103,tds,5,21
Polyrefractive Assault,103,tds,0,21
Frightening Rune,103,tds,4,21
Frightening Rune Effect,103,tds,0,21
Night's Endless Terror,103,tbm,0,22
Bewildering Constriction,104,tds,0,21
Brimstone Resolution,104,tds,4,21
Color Concourse,104,tds,3,21
Dizzying Storm,104,tds,6,21
Echo of Pacification,104,tds,0,21
Legion of Lucem,104,tds,0,21
Deadening Wave,104,tds,9,21
Darkened Rune,104,tds,0,21
Obscuring Darkness,104,tds,0,21
Obscuring Darkness II,104,tds,0,21
Obscuring Darkness III,104,tds,0,21
Darkened Auspice,104,tds,10,21
Hastening of Prokev,104,tds,0,21
Illusion Arc Worker,104,tbm,0,22
Gravity Twist,104,tbm,0,22
Enticer's Demand,104,eok,0,23
Illusion Goblin Shaman,104,eok,0,23
Illusion Cursed Siren,105,tds,0,21
Mana Reciprocation Aura,105,tds,0,21
Issuance of Mana Reciprocation,105,tds,0,21
Mind Storm,105,tds,16,21
Mindsunder,105,tds,0,21
Anodyne Stare,105,tds,9,21
Enticer's Command,105,tds,0,21
Perilous Bafflement,105,tds,5,21
Polyrefractive Rune,105,tds,0,21
Polyrefractive Rune Strike,105,tds,0,21
Polyrefractive Rune Strike II,105,tds,0,21
Polyrefractive Rune Strike III,105,tds,0,21
Enticer's Unity,105,tds,15,21
Voice of Precognition,105,tds,0,21
Ward of the Enticer,105,tds,0,21
Enticer's Warding Effect,105,tds,0,21
Enticer's Warding Effect II,105,tds,0,21
Enticer's Warding Effect III,105,tds,0,21
Illusion Glare Lord,105,tbm,0,22
Shield of Scales,106,ros,0,24
Delude,106,ros,0,24
Nureya's Animation,106,ros,0,24
Rune of Skrizix,106,ros,0,24
Transfixer's Rune,106,ros,0,24
Speed of Milyex,106,ros,0,24
Psychic Appropriation,106,ros,11,24
Chromatic Flicker,106,ros,0,24
Aegis of Milyex,106,ros,0,24
Tears of Skrizix,106,ros,0,24
Dissident Reinforcement,106,tbl,13,26
Shield of Order,107,ros,0,24
Infused Minion,107,ros,0,24
Runic Cascade Aura,107,ros,0,24
Deluding Flash,107,ros,0,24
Transfixer's Aura,107,ros,0,24
Transfixer's Echo,107,ros,0,24
Mollified Mind,107,ros,0,24
Remote Color Congruence,107,ros,3,24
Chromareave,107,ros,0,24
Order of Tashan,107,ros,0,24
Spellbinding,107,ros,0,24
Legion of Milyex,107,ros,0,24
Transfixer's Auspice,107,tbl,0,26
Aegis of Nureya,108,ros,0,24
Mollifying Issuance,108,ros,0,24
Bolstering Aura,108,ros,0,24
Chaotic Delusion,108,ros,0,24
Strangulate,108,ros,0,24
Constraining Helix,108,ros,0,24
Perspicacity,108,ros,0,24
Illusion Burynai Taskmaster,108,ros,0,24
Mana Repetition,108,ros,7,24
Perplex,108,ros,5,24
Polyfluorescent Assault,108,ros,0,24
Dreadful Rune,108,ros,4,24
Dreadful Rune Effect,108,ros,0,24
Chromatic Covenant,108,tbl,14,26
Perplexing Glance,109,ros,12,24
Deluding Constriction,109,ros,0,24
Brimstone Durability,109,ros,4,24
Color Congruence,109,ros,3,24
Dizzying Wheel,109,ros,6,24
Echo of Mollification,109,ros,0,24
Legion of Skrizix,109,ros,0,24
Perplexing Wave,109,ros,9,24
Tenebrous Rune,109,ros,0,24
Tenebrous Shadows,109,ros,0,24
Tenebrous Shadows II,109,ros,0,24
Tenebrous Shadows III,109,ros,0,24
Tenebrous Auspice,109,ros,10,24
Hastening of Milyex,109,ros,0,24
Transfixer's Demand,109,tbl,0,26
Illusion Sarnak Oracle,110,ros,0,24
Mana Repetition Aura,110,ros,0,24
Issuance of Mana Repetition,110,ros,0,24
Mind Tempest,110,ros,16,24
Mindslash,110,ros,0,24
Transfixing Stare,110,ros,9,24
Transfixer's Command,110,ros,0,24
Perilous Perplexing,110,ros,5,24
Polyfluorescent Rune,110,ros,0,24
Polyfluorescent Rune Strike,110,ros,0,24
Polyfluorescent Rune Strike II,110,ros,0,24
Polyfluorescent Rune Strike III,110,ros,0,24
Transfixer's Unity,110,ros,15,24
Voice of Perspicacity,110,ros,0,24
Ward of the Transfixer,110,ros,0,24
Transfixer's Warding Effect,110,ros,0,24
Transfixer's Warding Effect II,110,ros,0,24
Transfixer's Warding Effect III,110,ros,0,24
Illusion Palace Efreet,110,tbl,0,26
Shield of Restless Ice,111,tov,0,26
Deceive,111,tov,0,26
Omica's Animation,111,tov,0,26
Rune of Kildrukaun,111,tov,0,26
Deviser's Rune,111,tov,0,26
Speed of Cekenar,111,tov,0,26
Ideological Appropriation,111,tov,11,26
Chromatic Stab,111,tov,0,26
Aegis of Cekenar,111,tov,0,26
Tears of Aaryonar,111,tov,0,26
Shield of Destiny,112,tov,0,26
Illusion Armor of Zek,112,tov,0,26
Runic Luminescense Aura,112,tov,0,26
Deceiving Flash,112,tov,0,26
Deviser's Aura,112,tov,0,26
Deviser's Echo,112,tov,0,26
Serene Mind,112,tov,0,26
Remote Color Cascade,112,tov,3,26
Chromashock,112,tov,0,26
Proclamation of Tashan,112,tov,0,26
Enrapture,112,tov,0,26
Legion of Cekenar,112,tov,0,26
Aegis of Omica,113,tov,0,26
Placating Issuance,113,tov,0,26
Fortifying Aura,113,tov,0,26
Chaotic Deception,113,tov,0,26
Pulmonary Grip,113,tov,0,26
Constraining Coil,113,tov,0,26
Sagacity,113,tov,0,26
Mana Replication,113,tov,7,26
Neutralize,113,tov,5,26
Polycascading Assault,113,tov,0,26
Horrendous Rune,113,tov,4,26
Horrendous Rune Effect,113,tov,0,26
Neutralizing Glance,114,tov,12,26
Deceiving Constriction,114,tov,0,26
Brimstone Fortitude,114,tov,4,26
Color Cascade,114,tov,3,26
Dizzying Coil,114,tov,6,26
Legion of Kildrukaun,114,tov,0,26
Neutralizing Wave,114,tov,9,26
Crepuscular Rune,114,tov,0,26
Crepuscular Shadows,114,tov,0,26
Crepuscular Shadows II,114,tov,0,26
Crepuscular Shadows III,114,tov,0,26
Crepuscular Auspice,114,tov,10,26
Hastening of Cekenar,114,tov,0,26
Illusion Shadow Beast,115,tov,0,26
Mana Replication Aura,115,tov,0,26
Issuance of Mana Replication,115,tov,0,26
Mind Coil,115,tov,16,26
Mindrift,115,tov,0,26
Deceiving Stare,115,tov,9,26
Deviser's Command,115,tov,0,26
Perilous Neutralization,115,tov,5,26
Polycascading Rune,115,tov,0,26
Polycascading Rune Strike,115,tov,0,26
Polycascading Rune Strike II,115,tov,0,26
Polycascading Rune Strike III,115,tov,0,26
Deviser's Unity,115,tov,15,26
Voice of Sagacity,115,tov,0,26
Ward of the Deviser,115,tov,0,26
Deviser's Warding Effect,115,tov,0,26
Deviser's Warding Effect II,115,tov,0,26
Deviser's Warding Effect III,115,tov,0,26
